% 1. Title: emotion estimation dataset
 
  @RELATION emotiontry
   @ATTRIBUTE mfcc1  NUMERIC
   @ATTRIBUTE mfcc2  NUMERIC
   @ATTRIBUTE mfcc3  NUMERIC
   @ATTRIBUTE mfcc4  NUMERIC
   @ATTRIBUTE mfcc5  NUMERIC
   @ATTRIBUTE fbe1  NUMERIC
   @ATTRIBUTE fbe2  NUMERIC
   @ATTRIBUTE fbe3  NUMERIC
   @ATTRIBUTE fbe4  NUMERIC
   @ATTRIBUTE fbe5  NUMERIC
   @ATTRIBUTE class {angry,happy,sad,neutral,fear}

   @DATA
25.4732365253295,-4.97579204399514,1.27476011618485,0.443265842544529,0.836557259198437,1213.13039744676,1292.14981709963,2792.85030822273,6013.96066040824,11790.4430172529,angry
21.9009837260619,-5.98260967492051,-0.863581270834148,2.01186209771266,1.10497664314484,265.226502702245,330.730509098640,1286.31918875544,2891.91889543955,3352.26699600799,angry
21.4513505297655,-4.18910457582208,0.435087891720811,5.32241937499305,1.83663922423453,524.561641611775,231.751058226034,976.122719031000,2463.47026917982,1837.97910704356,angry
7.34915175413017,-5.37897691271118,-1.61718207275970,-0.694741545900123,-0.466723610411470,2.22883369732570,5.64673673955044,12.5665092394958,23.1014691424358,30.4638721088172,neutral
17.4605286688938,-4.60789369048603,-0.113451591373922,1.29884444407005,0.505361258446391,92.5622562544839,107.954913271856,266.404694497499,543.304871772510,675.354381137608,happy
26.2426326036040,-2.11650015318597,-3.03377066035400,-0.833799758506198,2.73442692437941,1711.27523268212,3057.20624914058,8231.13388926756,4715.17770492982,5160.42160299883,happy
3.38641373208279,-4.90203648859946,-0.270972858681917,-1.01886845230824,-0.108763979343872,0.832478399087598,1.63479155859913,3.01254555962138,5.43088311791996,9.50041766273058,happy
18.1827542976424,-4.20256170214484,0.472365478404817,-0.115904014130999,0.181508874341294,124.075296260163,166.925412174234,296.941041112007,550.295477949727,904.185192865685,happy
18.0969287452348,-3.95822782798515,0.685904307373600,-0.791869764949840,0.241456814770210,125.745284924343,178.433858803948,281.154203524146,473.574997705202,894.322869998713,happy
18.3655471180417,-4.86681704426598,-0.200938327911296,0.728679873703563,-0.926414303112319,106.071061757825,164.282582875451,315.563219980740,787.946647612031,942.930883420207,happy
20.0232909700243,-4.02373332133234,1.06655444853513,-1.70493451217852,0.268597793123619,224.843309046229,351.551459403669,488.730785717265,780.718381623474,1862.76404274087,happy
17.9548492519669,-4.61304776576855,0.115154761345071,-0.613650546550921,-0.131690720479189,96.1541663723992,160.750057525204,283.741966351374,536.041053559123,907.805192558235,happy
13.0920010302893,-5.23574279510078,-1.57805574916200,-1.13127963630631,-0.454289952490601,13.8350619504995,37.0491501086981,76.8748454181009,132.325242433218,187.424879761690,neutral
15.2236463537128,-4.76390931078483,0.267242093423215,-1.64725235374071,-0.500406713781681,36.8376986431187,75.6290270837596,112.995655235830,210.748994202831,428.512233016958,neutral
23.1658629141379,-6.90635160957388,-0.747673582207317,1.22799819865802,1.56949985325984,310.818520646494,451.400539893509,1966.35371900411,4355.19592796061,6726.56599088865,neutral
18.1546922423836,-4.00500228121360,0.886980415274666,0.526689178931859,-0.0416907886581392,140.709945142237,158.312741033742,270.525804876935,566.243075464723,857.846190948247,neutral
19.3295077375307,-3.62529355063976,0.857068103116471,-0.198227497779644,-0.889400295085059,206.700122046643,279.570606382221,364.788239175860,765.924616393647,1161.78226946431,neutral
19.9692496816567,-3.68123378055071,0.715339528634551,-0.204710801808798,0.281728738729040,253.478853701169,313.768098085331,507.810243443434,872.440713657815,1463.84082441595,neutral
5.45095103176727,-4.91802364727587,-0.281158361302185,-1.00424755749216,-0.0722268756216201,1.59440403045800,3.12138955804395,5.81561946391029,10.4505645973917,18.2968466584260,neutral
24.2429531132865,-2.02561222056280,-2.20498405641856,2.95645968963648,1.63594234781925,1286.24951112993,1139.24744349927,3482.28360464905,3880.61016178716,2240.99263181736,fear
24.8316428209619,-6.66310624429446,0.273011948909175,1.04267769177348,0.324491365134486,603.664934517456,843.377877632383,2539.88135602700,7285.64783254550,11947.8422703481,fear
20.6103046654602,-2.15646383571408,1.71596576337290,4.61182653495644,2.06790984607232,729.339187964374,238.144799986360,627.065286327858,1204.68994561633,1083.23481858058,fear
18.7082180558633,-3.55645263787319,1.33544649189212,0.496110365305806,-0.446890351310188,194.308653370587,203.644049954039,289.838377367730,635.381557077212,963.834267076970,fear
14.0837979335189,-5.32082366280218,-1.25957441530840,-1.33600090474772,0.306234910402672,19.4603203062472,47.6775441080793,107.330278465355,166.987056591424,281.962656617674,fear
27.5291118065507,-2.50345214265932,-0.496610175382341,5.77211615972187,5.23629904970589,5372.76041492665,1567.66540074874,10496.5587273540,11266.8435795893,8042.42161683486,fear
18.0737899365592,-4.26790547420540,0.406590490489556,-0.360828528123667,-0.776001264276224,112.125064426722,176.572451921672,265.616479716172,562.659245566289,870.525659787171,fear
21.5721572551020,-7.62730644731502,-1.02724316641081,0.615348169218722,1.24512370777417,145.661335018419,272.406883995694,1204.19526811723,2837.49415833496,4797.02367314748,fear
15.9446377365526,-4.60914726136475,-0.316423061385681,-1.15211882054685,0.807340769125632,47.8364269488231,85.9959242262676,174.942764709662,254.989588985546,484.402879778841,sad
18.4330229804080,-3.17933466608316,-0.463590006170535,-0.132263069439527,1.35137646356833,156.792895228068,201.378895470894,413.059187227658,491.775293151096,708.706604212826,sad
12.4091471527027,-5.19728446493882,-0.329409801590597,-1.59628123323378,0.235565604722887,12.9944069607370,28.2687261276932,54.4013101215955,90.3047104176342,183.962404002820,sad
12.7631922154056,-3.14275636140528,0.372875140143649,-1.05878869952804,1.55275947821442,27.6266137225082,35.2645820497194,61.5534651735302,69.7548226776156,138.910161646968,sad
18.4401221547096,-4.39910719547621,0.683515764233787,-0.450439820232704,0.0599113240070739,128.612019736861,182.266734438082,308.361039999173,591.748656974766,1074.66947236732,sad
17.6399847093021,-5.29725702661201,-1.38454794507358,0.332037557558446,0.519100599100626,66.6991387410437,121.823885848784,343.482957970791,607.584625145801,764.993501236311,sad
20.3512733346002,-3.54595498122783,-0.276240126164232,-0.441687576564740,-0.285079693116229,252.716115256830,404.916420622247,634.163045620786,1028.57553294654,1413.75535036222,sad
18.1881011418419,-4.61312881135954,0.327726233742518,-1.19443004521959,-0.442746078234329,101.363507687253,186.624280169920,287.352419099992,548.965206795426,1034.17362102806,sad



